timestamp,buy_box,visibility_order,condizione,venduto_da,spedito_da,num_valutazioni,valutazioni_positive,prezzo,qta_min,prezzo_prod_venduto(€),tipo_spedizione,prezzo_spedizione(€),prezzo_totale(€),dif_prezzo,dif_prezzo_sped,dif_prezzo_tot,g_cons_min,g_cons_max,g_spedizione,g_cons_vel_min,g_cons_vel_max,g_spedizione_vel,spedizione_consegna,condizione_usato,stelle,delta_consegna,delta_num_val,delta_val_pos(%),rapp_piu_basso,fba,vend_amazon
2022-02-11T18:01:10,0,8,Nuovo,Europens,Europens,193,81,"23,17",1,"23,17",A Pagamento,"6,49","29,66","7,58","6,49","14,07",24,32,8,0,0,0,"Consegna a 6,49 € : 7 - 15 mar Maggiori informazioni", ,4,21,4586,19,"1,9",FALSE,FALSE
2022-02-11T18:01:10,0,9,Nuovo,Happy Home Srl,Happy Home Srl,938,95,33,1,33,Gratuita,0,33,"17,41",0,"17,41",5,6,1,0,0,0,Spedizione GRATUITA: 16 - 17 feb Maggiori informazioni, ,"4,5",2,3841,5,"2,11",FALSE,FALSE
2022-02-11T18:01:10,0,10,Nuovo,Electronic_System,Electronic_System,1474,100,"25,41",1,"25,41",A Pagamento,"10,41","35,82","9,82","10,41","20,23",6,7,1,5,6,1,"Consegna a 10,41 € : 17 - 18 feb Maggiori informazioni Consegna più veloce: 16 - 17 feb Maggiori informazioni", ,5,2,3305,0,"2,29",FALSE,FALSE
2022-02-12T12:01:08,1,0,Nuovo,Amazon,Amazon,1216,0,"15,59",1,"15,59",Gratuita,0,"15,59",0,0,0,3,3,0,2,2,0,"Spedizione GRATUITA: martedì, 15 feb sul tuo primo ordine idoneo. Consegna più veloce: lunedì, 14 feb Ordina entro 11 ore e 58 min Maggiori informazioni", ,5,0,3563,100,1,TRUE,TRUE
2022-02-12T12:01:08,0,1,Nuovo,latecnicavi,latecnicavi,145,93,"21,9",1,"21,9",Gratuita,0,"21,9","6,3",0,"6,3",4,6,2,3,5,2,Spedizione GRATUITA: 16 - 18 feb Maggiori informazioni Consegna più veloce: 15 - 17 feb Maggiori informazioni, ,5,1,4634,7,"1,4",FALSE,FALSE
2022-02-12T12:01:08,0,2,Nuovo,Boulevard Online,Boulevard Online,3175,78,"17,21",1,"17,21",A Pagamento,"4,99","22,2","1,62","4,99","6,61",6,10,4,0,0,0,"Consegna a 4,99 € : 18 - 22 feb Maggiori informazioni", ,4,4,1604,22,"1,42",FALSE,FALSE
2022-02-12T12:01:08,0,3,Nuovo,Libreria Bortoloso snc,Libreria Bortoloso snc,2836,94,"21,9",1,"21,9",A Pagamento,"5,49","27,39","6,3","5,49","11,8",9,11,2,6,10,4,"Consegna a 5,49 € : 21 - 23 feb Maggiori informazioni Consegna più veloce: 18 - 22 feb Maggiori informazioni", ,"4,5",4,1943,6,"1,75",FALSE,FALSE
2022-02-12T12:01:08,0,4,Nuovo,SOGNI DI CARTA,SOGNI DI CARTA,150,95,22,1,22,A Pagamento,"5,44","27,44","6,41","5,44","11,85",6,9,3,4,4,0,"Consegna a 5,44 € : 18 - 21 feb Maggiori informazioni Consegna più veloce: mercoledì, 16 feb Maggiori informazioni", ,5,2,4629,5,"1,76",FALSE,FALSE
2022-02-12T12:01:08,0,5,Nuovo,LISOLADELLEIDEE,LISOLADELLEIDEE,116,90,"21,9",1,"21,9",A Pagamento,"5,9","27,79","6,3","5,9","12,2",9,12,3,0,0,0,"Consegna a 5,90 € : 21 - 24 feb Maggiori informazioni", ,"4,5",7,4663,10,"1,78",FALSE,FALSE
2022-02-12T12:01:08,0,6,Nuovo,abcartoleria,abcartoleria,2,100,25,1,25,A Pagamento,"2,99","27,99","9,41","2,99","12,39",4,12,8,0,0,0,"Consegna a 2,99 € : 16 - 24 feb Maggiori informazioni", ,5,2,4777,0,"1,79",FALSE,FALSE
2022-02-12T12:01:08,0,7,Nuovo,NUOVO PROGRAMMA UFFICIO SRL,NUOVO PROGRAMMA UFFICIO SRL,4779,88,"21,9",1,"21,9",A Pagamento,"6,99","28,89","6,3","6,99","13,3",9,11,2,6,10,4,"Consegna a 6,99 € : 21 - 23 feb Maggiori informazioni Consegna più veloce: 18 - 22 feb Maggiori informazioni", ,"4,5",4,0,12,"1,85",FALSE,FALSE
2022-02-12T12:01:08,0,8,Nuovo,Europens,Europens,193,81,"23,17",1,"23,17",A Pagamento,"6,49","29,66","7,58","6,49","14,07",23,31,8,0,0,0,"Consegna a 6,49 € : 7 - 15 mar Maggiori informazioni", ,4,21,4586,19,"1,9",FALSE,FALSE
2022-02-12T12:01:08,0,9,Nuovo,Happy Home Srl,Happy Home Srl,938,95,33,1,33,Gratuita,0,33,"17,41",0,"17,41",5,9,4,0,0,0,Spedizione GRATUITA: 17 - 21 feb Maggiori informazioni, ,"4,5",3,3841,5,"2,11",FALSE,FALSE
2022-02-12T12:01:08,0,10,Nuovo,Electronic_System,Electronic_System,1474,100,"25,41",1,"25,41",A Pagamento,"10,41","35,82","9,82","10,41","20,23",5,9,4,4,6,2,"Consegna a 10,41 € : 17 - 21 feb Maggiori informazioni Consegna più veloce: 16 - 18 feb Maggiori informazioni", ,5,2,3305,0,"2,29",FALSE,FALSE
2022-02-12T18:01:10,1,0,Nuovo,Amazon,Amazon,1237,0,"15,59",1,"15,59",Gratuita,0,"15,59",0,0,0,4,4,0,3,3,0,"Spedizione GRATUITA: mercoledì, 16 feb sul tuo primo ordine idoneo. Consegna più veloce: martedì, 15 feb Ordina entro 5 ore e 58 min Maggiori informazioni", ,5,0,3542,100,1,TRUE,TRUE
2022-02-12T18:01:10,0,1,Nuovo,latecnicavi,latecnicavi,146,94,"21,9",1,"21,9",Gratuita,0,"21,9","6,3",0,"6,3",4,6,2,3,5,2,Spedizione GRATUITA: 16 - 18 feb Maggiori informazioni Consegna più veloce: 15 - 17 feb Maggiori informazioni, ,5,0,4633,6,"1,4",FALSE,FALSE
2022-02-12T18:01:10,0,2,Nuovo,Boulevard Online,Boulevard Online,3175,78,"17,21",1,"17,21",A Pagamento,"4,99","22,2","1,62","4,99","6,61",6,10,4,0,0,0,"Consegna a 4,99 € : 18 - 22 feb Maggiori informazioni", ,4,3,1604,22,"1,42",FALSE,FALSE
2022-02-12T18:01:10,0,3,Nuovo,SOGNI DI CARTA,SOGNI DI CARTA,150,95,22,1,22,A Pagamento,"5,44","27,44","6,41","5,44","11,85",6,9,3,4,4,0,"Consegna a 5,44 € : 18 - 21 feb Maggiori informazioni Consegna più veloce: mercoledì, 16 feb Maggiori informazioni", ,5,1,4629,5,"1,76",FALSE,FALSE
2022-02-12T18:01:10,0,4,Nuovo,LISOLADELLEIDEE,LISOLADELLEIDEE,116,90,"21,9",1,"21,9",A Pagamento,"5,9","27,79","6,3","5,9","12,2",9,12,3,0,0,0,"Consegna a 5,90 € : 21 - 24 feb Maggiori informazioni", ,"4,5",6,4663,10,"1,78",FALSE,FALSE
2022-02-12T18:01:10,0,5,Nuovo,abcartoleria,abcartoleria,2,100,25,1,25,A Pagamento,"2,99","27,99","9,41","2,99","12,39",4,12,8,0,0,0,"Consegna a 2,99 € : 16 - 24 feb Maggiori informazioni", ,5,1,4777,0,"1,79",FALSE,FALSE
2022-02-12T18:01:10,0,6,Nuovo,NUOVO PROGRAMMA UFFICIO SRL,NUOVO PROGRAMMA UFFICIO SRL,4779,88,"21,9",1,"21,9",A Pagamento,"6,99","28,89","6,3","6,99","13,3",9,11,2,6,10,4,"Consegna a 6,99 € : 21 - 23 feb Maggiori informazioni Consegna più veloce: 18 - 22 feb Maggiori informazioni", ,"4,5",3,0,12,"1,85",FALSE,FALSE
2022-02-12T18:01:10,0,7,Nuovo,Europens,Europens,193,81,"23,17",1,"23,17",A Pagamento,"6,49","29,66","7,58","6,49","14,07",23,31,8,0,0,0,"Consegna a 6,49 € : 7 - 15 mar Maggiori informazioni", ,4,20,4586,19,"1,9",FALSE,FALSE
2022-02-12T18:01:10,0,8,Nuovo,Happy Home Srl,Happy Home Srl,938,95,33,1,33,Gratuita,0,33,"17,41",0,"17,41",5,9,4,0,0,0,Spedizione GRATUITA: 17 - 21 feb Maggiori informazioni, ,"4,5",2,3841,5,"2,11",FALSE,FALSE
2022-02-12T18:01:10,0,9,Nuovo,Electronic_System,Electronic_System,1474,100,"25,41",1,"25,41",A Pagamento,"10,41","35,82","9,82","10,41","20,23",5,9,4,4,6,2,"Consegna a 10,41 € : 17 - 21 feb Maggiori informazioni Consegna più veloce: 16 - 18 feb Maggiori informazioni", ,5,1,3305,0,"2,29",FALSE,FALSE
2022-02-13T12:11:37,1,0,Nuovo,Amazon,Amazon,1238,0,"15,59",1,"15,59",Gratuita,0,"15,59",0,0,0,3,3,0,2,2,0,"Spedizione GRATUITA: mercoledì, 16 feb sul tuo primo ordine idoneo. Consegna più veloce: martedì, 15 feb Ordina entro 11 ore e 48 min Maggiori informazioni", ,5,0,3541,100,1,TRUE,TRUE
2022-02-13T12:11:37,0,1,Usato - Come nuovo,Amazon Warehouse,Amazon,0,0,"19,28",1,"19,28",Gratuita,0,"19,28","3,69",0,"3,69",4,4,0,0,0,0,"Spedizione GRATUITA: giovedì, 17 feb sul tuo primo ordine idoneo.",L'articolo verrà fornito nella confezione originale.,0,2,4779,100,"1,23",TRUE,FALSE
2022-02-13T12:11:37,0,2,Nuovo,latecnicavi,latecnicavi,146,94,"21,9",1,"21,9",Gratuita,0,"21,9","6,3",0,"6,3",3,5,2,2,4,2,Spedizione GRATUITA: 16 - 18 feb Maggiori informazioni Consegna più veloce: 15 - 17 feb Maggiori informazioni, ,5,0,4633,6,"1,4",FALSE,FALSE
2022-02-13T12:11:37,0,3,Nuovo,Boulevard Online,Boulevard Online,3175,78,"17,21",1,"17,21",A Pagamento,"4,99","22,2","1,62","4,99","6,61",5,9,4,0,0,0,"Consegna a 4,99 € : 18 - 22 feb Maggiori informazioni", ,4,3,1604,22,"1,42",FALSE,FALSE
2022-02-13T12:11:37,0,4,Nuovo,Libreria Bortoloso snc,Libreria Bortoloso snc,2838,94,"21,9",1,"21,9",A Pagamento,"5,49","27,39","6,3","5,49","11,8",8,10,2,5,9,4,"Consegna a 5,49 € : 21 - 23 feb Maggiori informazioni Consegna più veloce: 18 - 22 feb Maggiori informazioni", ,"4,5",3,1941,6,"1,75",FALSE,FALSE
2022-02-13T12:11:37,0,5,Nuovo,SOGNI DI CARTA,SOGNI DI CARTA,150,95,22,1,22,A Pagamento,"5,44","27,44","6,41","5,44","11,85",5,8,3,3,3,0,"Consegna a 5,44 € : 18 - 21 feb Maggiori informazioni Consegna più veloce: mercoledì, 16 feb Maggiori informazioni", ,5,1,4629,5,"1,76",FALSE,FALSE
2022-02-13T12:11:37,0,6,Nuovo,LISOLADELLEIDEE,LISOLADELLEIDEE,116,90,"21,9",1,"21,9",A Pagamento,"5,9","27,79","6,3","5,9","12,2",8,11,3,0,0,0,"Consegna a 5,90 € : 21 - 24 feb Maggiori informazioni", ,"4,5",6,4663,10,"1,78",FALSE,FALSE
2022-02-13T12:11:37,0,7,Nuovo,abcartoleria,abcartoleria,2,100,25,1,25,A Pagamento,"2,99","27,99","9,41","2,99","12,39",3,11,8,0,0,0,"Consegna a 2,99 € : 16 - 24 feb Maggiori informazioni", ,5,1,4777,0,"1,79",FALSE,FALSE
2022-02-13T12:11:37,0,8,Nuovo,NUOVO PROGRAMMA UFFICIO SRL,NUOVO PROGRAMMA UFFICIO SRL,4779,88,"21,9",1,"21,9",A Pagamento,"6,99","28,89","6,3","6,99","13,3",8,10,2,5,9,4,"Consegna a 6,99 € : 21 - 23 feb Maggiori informazioni Consegna più veloce: 18 - 22 feb Maggiori informazioni", ,"4,5",3,0,12,"1,85",FALSE,FALSE
2022-02-13T12:11:37,0,9,Nuovo,Europens,Europens,193,81,"23,17",1,"23,17",A Pagamento,"6,49","29,66","7,58","6,49","14,07",22,30,8,0,0,0,"Consegna a 6,49 € : 7 - 15 mar Maggiori informazioni", ,4,20,4586,19,"1,9",FALSE,FALSE
2022-02-13T12:11:37,0,10,Nuovo,Happy Home Srl,Happy Home Srl,939,95,33,1,33,Gratuita,0,33,"17,41",0,"17,41",5,9,4,0,0,0,Spedizione GRATUITA: 18 - 22 feb Maggiori informazioni, ,"4,5",3,3840,5,"2,11",FALSE,FALSE
2022-02-13T12:11:37,0,11,Nuovo,Electronic_System,Electronic_System,1474,100,"25,41",1,"25,41",A Pagamento,"10,41","35,82","9,82","10,41","20,23",5,9,4,4,8,4,"Consegna a 10,41 € : 18 - 22 feb Maggiori informazioni Consegna più veloce: 17 - 21 feb Maggiori informazioni", ,5,2,3305,0,"2,29",FALSE,FALSE
2022-02-13T18:00:52,1,0,Nuovo,Amazon,Amazon,1262,0,"15,59",1,"15,59",Gratuita,0,"15,59",0,0,0,4,4,0,2,2,0,"Spedizione GRATUITA: giovedì, 17 feb sul tuo primo ordine idoneo. Consegna più veloce: martedì, 15 feb Ordina entro 5 ore e 58 min Maggiori informazioni", ,5,0,3517,100,1,TRUE,TRUE
2022-02-13T18:00:52,0,1,Usato - Come nuovo,Amazon Warehouse,Amazon,0,0,"19,28",1,"19,28",Gratuita,0,"19,28","3,69",0,"3,69",4,4,0,0,0,0,"Spedizione GRATUITA: giovedì, 17 feb sul tuo primo ordine idoneo.",L'articolo verrà fornito nella confezione originale.,0,2,4779,100,"1,23",TRUE,FALSE
2022-02-13T18:00:52,0,2,Nuovo,latecnicavi,latecnicavi,146,94,"21,9",1,"21,9",Gratuita,0,"21,9","6,3",0,"6,3",3,5,2,2,4,2,Spedizione GRATUITA: 16 - 18 feb Maggiori informazioni Consegna più veloce: 15 - 17 feb Maggiori informazioni, ,5,0,4633,6,"1,4",FALSE,FALSE
2022-02-13T18:00:52,0,3,Nuovo,Boulevard Online,Boulevard Online,3175,78,"17,21",1,"17,21",A Pagamento,"4,99","22,2","1,62","4,99","6,61",5,9,4,0,0,0,"Consegna a 4,99 € : 18 - 22 feb Maggiori informazioni", ,4,3,1604,22,"1,42",FALSE,FALSE
2022-02-13T18:00:52,0,4,Nuovo,Libreria Bortoloso snc,Libreria Bortoloso snc,2838,94,"21,9",1,"21,9",A Pagamento,"5,49","27,39","6,3","5,49","11,8",8,10,2,5,9,4,"Consegna a 5,49 € : 21 - 23 feb Maggiori informazioni Consegna più veloce: 18 - 22 feb Maggiori informazioni", ,"4,5",3,1941,6,"1,75",FALSE,FALSE
2022-02-13T18:00:52,0,5,Nuovo,SOGNI DI CARTA,SOGNI DI CARTA,150,95,22,1,22,A Pagamento,"5,44","27,44","6,41","5,44","11,85",5,8,3,3,3,0,"Consegna a 5,44 € : 18 - 21 feb Maggiori informazioni Consegna più veloce: mercoledì, 16 feb Maggiori informazioni", ,5,1,4629,5,"1,76",FALSE,FALSE
2022-02-13T18:00:52,0,6,Nuovo,LISOLADELLEIDEE,LISOLADELLEIDEE,116,90,"21,9",1,"21,9",A Pagamento,"5,9","27,79","6,3","5,9","12,2",8,11,3,0,0,0,"Consegna a 5,90 € : 21 - 24 feb Maggiori informazioni", ,"4,5",6,4663,10,"1,78",FALSE,FALSE
2022-02-13T18:00:52,0,7,Nuovo,abcartoleria,abcartoleria,2,100,25,1,25,A Pagamento,"2,99","27,99","9,41","2,99","12,39",3,11,8,0,0,0,"Consegna a 2,99 € : 16 - 24 feb Maggiori informazioni", ,5,1,4777,0,"1,79",FALSE,FALSE
2022-02-13T18:00:52,0,8,Nuovo,NUOVO PROGRAMMA UFFICIO SRL,NUOVO PROGRAMMA UFFICIO SRL,4779,88,"21,9",1,"21,9",A Pagamento,"6,99","28,89","6,3","6,99","13,3",8,10,2,5,9,4,"Consegna a 6,99 € : 21 - 23 feb Maggiori informazioni Consegna più veloce: 18 - 22 feb Maggiori informazioni", ,"4,5",3,0,12,"1,85",FALSE,FALSE
2022-02-13T18:00:52,0,9,Nuovo,Europens,Europens,193,81,"23,17",1,"23,17",A Pagamento,"6,49","29,66","7,58","6,49","14,07",22,30,8,0,0,0,"Consegna a 6,49 € : 7 - 15 mar Maggiori informazioni", ,4,20,4586,19,"1,9",FALSE,FALSE
2022-02-13T18:00:52,0,10,Nuovo,Happy Home Srl,Happy Home Srl,939,95,33,1,33,Gratuita,0,33,"17,41",0,"17,41",5,9,4,0,0,0,Spedizione GRATUITA: 18 - 22 feb Maggiori informazioni, ,"4,5",3,3840,5,"2,11",FALSE,FALSE
2022-02-13T18:00:52,0,11,Nuovo,Electronic_System,Electronic_System,1474,100,"25,41",1,"25,41",A Pagamento,"10,41","35,82","9,82","10,41","20,23",5,9,4,4,8,4,"Consegna a 10,41 € : 18 - 22 feb Maggiori informazioni Consegna più veloce: 17 - 21 feb Maggiori informazioni", ,5,2,3305,0,"2,29",FALSE,FALSE
2022-02-14T12:01:09,1,0,Nuovo,Amazon,Amazon,1264,0,"13,14",1,"13,14",Gratuita,0,"13,14",0,0,0,3,3,0,2,2,0,"Spedizione GRATUITA: giovedì, 17 feb sul tuo primo ordine idoneo. Consegna più veloce: mercoledì, 16 feb Ordina entro 11 ore e 58 min Maggiori informazioni", ,5,0,3516,100,1,TRUE,TRUE
2022-02-14T12:01:09,0,1,Usato - Come nuovo,Amazon Warehouse,Amazon,0,0,"15,23",1,"15,23",Gratuita,0,"15,23","2,09",0,"2,09",4,4,0,0,0,0,"Spedizione GRATUITA: venerdì, 18 feb sul tuo primo ordine idoneo.",L'articolo verrà fornito nella confezione originale.,0,2,4780,100,"1,15",TRUE,FALSE
2022-02-14T12:01:09,0,2,Nuovo,latecnicavi,latecnicavi,146,94,"21,9",1,"21,9",Gratuita,0,"21,9","8,75",0,"8,75",3,7,4,2,4,2,Spedizione GRATUITA: 17 - 21 feb Maggiori informazioni Consegna più veloce: 16 - 18 feb Maggiori informazioni, ,5,0,4634,6,"1,66",FALSE,FALSE
2022-02-14T12:01:09,0,3,Nuovo,Boulevard Online,Boulevard Online,3176,77,"17,21",1,"17,21",A Pagamento,"4,99","22,2","4,07","4,99","9,05",7,9,2,0,0,0,"Consegna a 4,99 € : 21 - 23 feb Maggiori informazioni", ,4,5,1604,23,"1,68",FALSE,FALSE
2022-02-14T12:01:09,0,4,Nuovo,Libreria Bortoloso snc,Libreria Bortoloso snc,2838,94,"21,9",1,"21,9",A Pagamento,"5,49","27,39","8,75","5,49","14,25",8,10,2,7,9,2,"Consegna a 5,49 € : 22 - 24 feb Maggiori informazioni Consegna più veloce: 21 - 23 feb Maggiori informazioni", ,"4,5",5,1942,6,"2,08",FALSE,FALSE
2022-02-14T12:01:09,0,5,Nuovo,SOGNI DI CARTA,SOGNI DI CARTA,150,95,22,1,22,A Pagamento,"5,44","27,44","8,86","5,44","14,3",7,8,1,2,2,0,"Consegna a 5,44 € : 21 - 22 feb Maggiori informazioni Consegna più veloce: mercoledì, 16 feb Maggiori informazioni", ,5,0,4630,5,"2,08",FALSE,FALSE
2022-02-14T12:01:09,0,6,Nuovo,LISOLADELLEIDEE,LISOLADELLEIDEE,116,90,"21,9",1,"21,9",A Pagamento,"5,9","27,79","8,75","5,9","14,64",8,11,3,0,0,0,"Consegna a 5,90 € : 22 - 25 feb Maggiori informazioni", ,"4,5",6,4664,10,"2,11",FALSE,FALSE
2022-02-14T12:01:09,0,7,Nuovo,abcartoleria,abcartoleria,2,100,25,1,25,A Pagamento,"2,99","27,99","11,86","2,99","14,84",3,11,8,0,0,0,"Consegna a 2,99 € : 17 - 25 feb Maggiori informazioni", ,5,1,4778,0,"2,13",FALSE,FALSE
2022-02-14T12:01:09,0,8,Nuovo,NUOVO PROGRAMMA UFFICIO SRL,NUOVO PROGRAMMA UFFICIO SRL,4780,88,"21,9",1,"21,9",A Pagamento,"6,99","28,89","8,75","6,99","15,75",8,10,2,7,9,2,"Consegna a 6,99 € : 22 - 24 feb Maggiori informazioni Consegna più veloce: 21 - 23 feb Maggiori informazioni", ,"4,5",5,0,12,"2,19",FALSE,FALSE
2022-02-14T12:01:09,0,9,Nuovo,Europens,Europens,193,81,"23,17",1,"23,17",A Pagamento,"6,49","29,66","10,03","6,49","16,52",22,30,8,0,0,0,"Consegna a 6,49 € : 8 - 16 mar Maggiori informazioni", ,4,20,4587,19,"2,25",FALSE,FALSE
2022-02-14T12:01:09,0,10,Nuovo,officeservicesrl,officeservicesrl,1629,85,"31,06",1,"31,06",Gratuita,0,"31,06","17,91",0,"17,91",4,4,0,0,0,0,"Spedizione GRATUITA: venerdì, 18 feb Maggiori informazioni", ,"4,5",2,3151,15,"2,36",FALSE,FALSE
2022-02-14T12:01:09,0,11,Nuovo,Happy Home Srl,Happy Home Srl,940,94,33,1,33,Gratuita,0,33,"19,86",0,"19,86",7,9,2,0,0,0,Spedizione GRATUITA: 21 - 23 feb Maggiori informazioni, ,"4,5",5,3840,6,"2,51",FALSE,FALSE
2022-02-14T12:01:09,0,12,Nuovo,Electronic_System,Electronic_System,1474,100,"25,41",1,"25,41",A Pagamento,"10,41","35,82","12,27","10,41","22,68",7,9,2,4,8,4,"Consegna a 10,41 € : 21 - 23 feb Maggiori informazioni Consegna più veloce: 18 - 22 feb Maggiori informazioni", ,5,2,3306,0,"2,72",FALSE,FALSE
2022-02-14T18:01:11,1,0,Nuovo,Amazon,Amazon,1280,0,"13,14",1,"13,14",Gratuita,0,"13,14",0,0,0,4,4,0,2,2,0,"Spedizione GRATUITA: venerdì, 18 feb sul tuo primo ordine idoneo. Consegna più veloce: mercoledì, 16 feb Ordina entro 5 ore e 58 min Maggiori informazioni", ,5,0,3501,100,1,TRUE,TRUE
2022-02-14T18:01:11,0,1,Usato - Come nuovo,Amazon Warehouse,Amazon,0,0,"15,23",1,"15,23",Gratuita,0,"15,23","2,09",0,"2,09",4,4,0,0,0,0,"Spedizione GRATUITA: venerdì, 18 feb sul tuo primo ordine idoneo.",L'articolo verrà fornito nella confezione originale.,0,2,4781,100,"1,15",TRUE,FALSE
2022-02-14T18:01:11,0,2,Nuovo,latecnicavi,latecnicavi,146,94,"21,9",1,"21,9",Gratuita,0,"21,9","8,75",0,"8,75",3,7,4,2,4,2,Spedizione GRATUITA: 17 - 21 feb Maggiori informazioni Consegna più veloce: 16 - 18 feb Maggiori informazioni, ,5,0,4635,6,"1,66",FALSE,FALSE
2022-02-14T18:01:11,0,3,Nuovo,Boulevard Online,Boulevard Online,3178,77,"17,21",1,"17,21",A Pagamento,"4,99","22,2","4,07","4,99","9,05",7,9,2,0,0,0,"Consegna a 4,99 € : 21 - 23 feb Maggiori informazioni", ,4,5,1603,23,"1,68",FALSE,FALSE
2022-02-14T18:01:11,0,4,Nuovo,Libreria Bortoloso snc,Libreria Bortoloso snc,2838,94,"21,9",1,"21,9",A Pagamento,"5,49","27,39","8,75","5,49","14,25",8,10,2,7,9,2,"Consegna a 5,49 € : 22 - 24 feb Maggiori informazioni Consegna più veloce: 21 - 23 feb Maggiori informazioni", ,"4,5",5,1943,6,"2,08",FALSE,FALSE
2022-02-14T18:01:11,0,5,Nuovo,SOGNI DI CARTA,SOGNI DI CARTA,150,95,22,1,22,A Pagamento,"5,44","27,44","8,86","5,44","14,3",7,8,1,3,3,0,"Consegna a 5,44 € : 21 - 22 feb Maggiori informazioni Consegna più veloce: giovedì, 17 feb Maggiori informazioni", ,5,1,4631,5,"2,08",FALSE,FALSE
2022-02-14T18:01:11,0,6,Nuovo,LISOLADELLEIDEE,LISOLADELLEIDEE,116,90,"21,9",1,"21,9",A Pagamento,"5,9","27,79","8,75","5,9","14,64",8,11,3,0,0,0,"Consegna a 5,90 € : 22 - 25 feb Maggiori informazioni", ,"4,5",6,4665,10,"2,11",FALSE,FALSE
2022-02-14T18:01:11,0,7,Nuovo,abcartoleria,abcartoleria,2,100,25,1,25,A Pagamento,"2,99","27,99","11,86","2,99","14,84",3,11,8,0,0,0,"Consegna a 2,99 € : 17 - 25 feb Maggiori informazioni", ,5,1,4779,0,"2,13",FALSE,FALSE
2022-02-14T18:01:11,0,8,Nuovo,NUOVO PROGRAMMA UFFICIO SRL,NUOVO PROGRAMMA UFFICIO SRL,4781,88,"21,9",1,"21,9",A Pagamento,"6,99","28,89","8,75","6,99","15,75",8,10,2,7,9,2,"Consegna a 6,99 € : 22 - 24 feb Maggiori informazioni Consegna più veloce: 21 - 23 feb Maggiori informazioni", ,"4,5",5,0,12,"2,19",FALSE,FALSE
2022-02-14T18:01:11,0,9,Nuovo,Europens,Europens,193,81,"23,17",1,"23,17",A Pagamento,"6,49","29,66","10,03","6,49","16,52",22,30,8,0,0,0,"Consegna a 6,49 € : 8 - 16 mar Maggiori informazioni", ,4,20,4588,19,"2,25",FALSE,FALSE
2022-02-14T18:01:11,0,10,Nuovo,Happy Home Srl,Happy Home Srl,942,94,33,1,33,Gratuita,0,33,"19,86",0,"19,86",7,9,2,0,0,0,Spedizione GRATUITA: 21 - 23 feb Maggiori informazioni, ,"4,5",5,3839,6,"2,51",FALSE,FALSE
2022-02-14T18:01:11,0,11,Nuovo,Electronic_System,Electronic_System,1474,100,"25,41",1,"25,41",A Pagamento,"10,41","35,82","12,27","10,41","22,68",7,9,2,4,8,4,"Consegna a 10,41 € : 21 - 23 feb Maggiori informazioni Consegna più veloce: 18 - 22 feb Maggiori informazioni", ,5,2,3307,0,"2,72",FALSE,FALSE
2022-02-15T12:01:17,1,0,Nuovo,Amazon,Amazon,1283,0,"13,14",1,"13,14",Gratuita,0,"13,14","2,91",0,"0,25",3,3,0,2,2,0,"Spedizione GRATUITA: venerdì, 18 feb sul tuo primo ordine idoneo. Consegna più veloce: giovedì, 17 feb Ordina entro 11 ore e 58 min Maggiori informazioni", ,"4,5",0,110826,100,"1,02",TRUE,TRUE
2022-02-15T12:01:17,0,1,Usato - Come nuovo,Amazon Warehouse,Amazon,0,0,"12,88",1,"12,88",Gratuita,0,"12,88","2,65",0,0,6,6,0,0,0,0,"Spedizione GRATUITA: lunedì, 21 feb sul tuo primo ordine idoneo.",L'articolo verrà fornito nella confezione originale.,0,4,112109,100,1,TRUE,FALSE
2022-02-15T12:01:17,0,2,Nuovo,dodax-italy,dodax-italy,112109,94,"10,23",1,"10,23",A Pagamento,"2,9","13,13",0,"2,9","0,25",16,29,13,0,0,0,"Consegna a 2,90 € : 3 - 16 mar Maggiori informazioni", ,"4,5",14,0,6,"1,01",FALSE,FALSE
2022-02-15T12:01:17,0,3,Nuovo,latecnicavi,latecnicavi,146,94,"21,9",1,"21,9",Gratuita,0,"21,9","11,66",0,"9,01",3,7,4,2,6,4,Spedizione GRATUITA: 18 - 22 feb Maggiori informazioni Consegna più veloce: 17 - 21 feb Maggiori informazioni, ,5,0,111963,6,"1,7",FALSE,FALSE
2022-02-15T12:01:17,0,4,Nuovo,Boulevard Online,Boulevard Online,3178,77,"17,21",1,"17,21",A Pagamento,"4,99","22,2","6,98","4,99","9,31",7,9,2,0,0,0,"Consegna a 4,99 € : 22 - 24 feb Maggiori informazioni", ,4,5,108931,23,"1,72",FALSE,FALSE
2022-02-15T12:01:17,0,5,Nuovo,Libreria Bortoloso snc,Libreria Bortoloso snc,2839,94,"21,9",1,"21,9",A Pagamento,"5,49","27,39","11,66","5,49","14,51",8,10,2,7,9,2,"Consegna a 5,49 € : 23 - 25 feb Maggiori informazioni Consegna più veloce: 22 - 24 feb Maggiori informazioni", ,"4,5",5,109270,6,"2,12",FALSE,FALSE
2022-02-15T12:01:17,0,6,Nuovo,SOGNI DI CARTA,SOGNI DI CARTA,150,95,22,1,22,A Pagamento,"5,44","27,44","11,77","5,44","14,56",7,8,1,2,2,0,"Consegna a 5,44 € : 22 - 23 feb Maggiori informazioni Consegna più veloce: giovedì, 17 feb Maggiori informazioni", ,5,0,111959,5,"2,13",FALSE,FALSE
